fecha_operacion,numero_operacion,tipo_operacion,monto,moneda,cuenta_origen,cuenta_destino,banco_origen,banco_destino,descripcion,estado,canal,content_hash
2025-10-03 18:56:16.043113,OP-00006399,DEPOSITO,25190.41,PEN,719-1463310-3-55,292-5185036-4-23,BBVA,SCOTIABANK,Pasar frente san lleva unos.,COMPLETADA,ATM,d1b30f72b9e0ece6
2025-09-13 00:13:16.043113,OP-00000922,DEPOSITO,34573.4,PEN,349-6773740-3-68,264-5685107-1-94,SCOTIABANK,BBVA,Ante niveles partidos primeros único.,COMPLETADA,ATM,a69434b75eafa7be
2025-09-15 05:43:16.043113,OP-00005365,RETIRO,14432.43,PEN,964-5632697-1-53,128-9470966-1-97,FALABELLA,SCOTIABANK,Marzo zona programa lenguaje.,COMPLETADA,MOBILE,d503dc81ab84b72d
2025-09-18 12:29:16.043113,OP-00003652,RETIRO,8745.04,PEN,919-9139117-3-36,,SCOTIABANK,SCOTIABANK,Francia ellas casi.,COMPLETADA,SUCURSAL,4ce1d0a0584eab23
2025-09-19 20:50:16.043113,OP-00004234,DEPOSITO,41654.5,PEN,111-3331684-8-21,801-2075352-4-25,CITIBANK,BCP,Escuela mejor contrario.,COMPLETADA,MOBILE,929d44baa3969138
2025-09-07 12:28:16.043113,OP-00004865,RETIRO,31679.6,PEN,143-6209830-4-32,329-5159888-6-11,BN,BANBIF,Mundial zonas julio salir aún recuerdo.,COMPLETADA,MOBILE,42f6aeebd28d1a21
2025-09-14 06:57:16.043113,OP-00000475,RETIRO,39773.66,PEN,490-8569148-6-86,772-3941673-5-64,FALABELLA,CITIBANK,E embargo zona consecuencia.,COMPLETADA,WEB,45e311ba0154ee1f
2025-09-11 17:33:16.043113,OP-00009725,DEPOSITO,19386.0,USD,146-8115546-2-14,,BCP,,Espacio paciente tenido mientras para.,COMPLETADA,WEB,a22ccea3cc10f796
2025-09-23 00:40:16.043113,OP-00000466,TRANSFERENCIA,24703.79,PEN,105-8854334-8-28,333-8632382-4-27,BBVA,PICHINCHA,Cuba interior corazón tierra nueva la precisamente pedro.,COMPLETADA,MOBILE,e3c0e04321ebdfa0
2025-09-05 02:06:16.043113,OP-00001787,DEPOSITO,32637.72,PEN,653-7114246-4-46,364-7488718-4-15,INTERBANK,SCOTIABANK,Produce situación país dónde cada.,COMPLETADA,MOBILE,918376e3117df807
2025-10-02 01:16:16.043113,OP-00004608,TRANSFERENCIA,25594.72,PEN,987-4081418-5-83,,BANBIF,BCP,Podrá pues vino usted visto.,COMPLETADA,WEB,5eabe539b4617cf9
2025-09-11 16:35:16.043113,OP-00008934,TRANSFERENCIA,27487.33,PEN,354-9511467-5-30,355-2323518-5-19,BBVA,,Es buen producto.,COMPLETADA,WEB,0696d247d369876c
2025-09-18 17:54:16.043113,OP-00007076,RETIRO,40595.52,USD,171-5501566-2-47,372-3490912-6-34,RIPLEY,,Mis necesidad salud general electoral falta septiembre pasado.,COMPLETADA,ATM,6923186bdbf448e7
2025-09-20 21:59:16.043113,OP-00000481,DEPOSITO,16072.13,USD,961-7550948-1-33,375-5977953-6-78,INTERBANK,INTERBANK,Partido aquel esa ocasiones llegar.,COMPLETADA,MOBILE,e5cf15967d65999b
2025-09-22 18:38:16.043113,OP-00005383,TRANSFERENCIA,38292.76,USD,574-1623435-2-35,,CITIBANK,PICHINCHA,Ni práctica estamos cultura actividades está a.,COMPLETADA,WEB,fbb10f2a9ad31b84
2025-10-05 07:56:16.043113,OP-00003275,RETIRO,15960.28,PEN,839-2812850-7-91,,BBVA,BBVA,Buen junto cambio demás contenido ya revolución.,COMPLETADA,MOBILE,30ece8936205b526
2025-10-04 07:44:16.043113,OP-00009305,RETIRO,4597.06,PEN,550-4441760-3-62,264-7760517-8-13,CITIBANK,,Voluntad vuelta semana año manera algunos cabeza.,COMPLETADA,MOBILE,dd6e849bcce2d75d
2025-09-22 19:26:16.043113,OP-00007869,RETIRO,23074.86,PEN,436-1107982-4-10,675-2838496-1-72,SCOTIABANK,,Elecciones ellos paso total marco banco.,COMPLETADA,WEB,21efba69eec0a15d
2025-09-14 07:47:16.043113,OP-00007013,DEPOSITO,12748.78,USD,548-4247130-4-15,473-9448591-3-16,BANBIF,BN,Domingo yo somos memoria.,PENDIENTE,WEB,92a6812c361505dc
2025-09-13 05:30:16.043113,OP-00004194,DEPOSITO,40747.01,USD,467-9325983-5-20,398-3706600-1-72,BCP,RIPLEY,Incluso pasado propio tengo.,PENDIENTE,SUCURSAL,6423f971a0a3a517
2025-09-26 23:53:16.043113,OP-00005141,TRANSFERENCIA,35144.3,PEN,376-2957142-0-68,,CITIBANK,BANBIF,Como estuvo ministro humano donde.,COMPLETADA,MOBILE,e2bdc920a511d4ff
2025-09-09 19:54:16.043113,OP-00009787,RETIRO,11583.08,USD,239-3751498-0-12,211-9520792-7-68,BN,,Después propios quiere yo interés encuentra partidos.,COMPLETADA,WEB,82059235b9a48377
2025-10-01 05:45:16.043113,OP-00003134,DEPOSITO,7746.55,PEN,242-5118834-1-68,,BBVA,BCP,Solución ayuda informe quienes española.,COMPLETADA,ATM,4d67c0752987fe6a
2025-09-04 11:19:16.043113,OP-00001884,DEPOSITO,43038.6,USD,941-7366860-7-28,150-4164558-1-73,FALABELLA,BCP,Políticos pública sola domingo.,COMPLETADA,WEB,fd4cc91ea22bd2ea
2025-10-01 04:54:16.043113,OP-00005525,DEPOSITO,32426.68,PEN,831-9702309-8-61,,BANBIF,SCOTIABANK,Sur cuales nuestro suelo.,COMPLETADA,ATM,4e6554139007a074
2025-09-16 11:40:16.043113,OP-00001350,TRANSFERENCIA,20298.3,USD,831-7631451-8-81,,PICHINCHA,RIPLEY,Alta tanto mi.,COMPLETADA,MOBILE,5724b5fe3ace4334
2025-09-21 00:14:16.043113,OP-00008226,RETIRO,37630.86,PEN,847-8297526-5-53,698-7247771-6-97,RIPLEY,,Había s zonas última corazón.,FALLIDA,ATM,e917aef8b89d9319
2025-09-27 16:21:16.043113,OP-00002958,DEPOSITO,32419.78,USD,573-5352117-5-45,,FALABELLA,BN,Cosas ciencia hecho los.,COMPLETADA,ATM,d20a3b599c3c7fff
2025-10-04 13:54:16.043113,OP-00002253,TRANSFERENCIA,21098.48,USD,561-2195079-6-34,953-6468146-5-94,INTERBANK,PICHINCHA,Siglo qué bien martín energía forma.,COMPLETADA,WEB,91f4f8b2a4f55f36
2025-09-12 16:25:16.043113,OP-00002418,TRANSFERENCIA,26058.74,PEN,472-8474299-3-63,461-3444727-0-32,FALABELLA,BN,Dan vamos banco acto tu natural gracias nuestras.,COMPLETADA,WEB,6cf2e0ad1fcca0f3
2025-09-09 20:24:16.043113,OP-00003429,RETIRO,27666.94,PEN,126-8360595-3-61,921-4413561-6-83,BN,RIPLEY,Están podría fernando esta pronto.,COMPLETADA,SUCURSAL,924fab650730bcba
2025-09-26 07:43:16.043113,OP-00004276,TRANSFERENCIA,13230.08,PEN,299-2652363-2-27,442-1762748-6-20,FALABELLA,SCOTIABANK,Libro muy cargo produce informe.,COMPLETADA,ATM,b44312d083612223
2025-09-05 13:49:16.043113,OP-00000715,RETIRO,7788.16,PEN,325-4610739-3-16,899-5087742-3-53,CITIBANK,,Mar mar humanos vino.,COMPLETADA,ATM,1357c461421435af
2025-09-10 11:26:16.043113,OP-00003425,RETIRO,17647.71,PEN,156-5342416-8-16,695-4722101-4-75,PICHINCHA,BBVA,Humana figura niño estados.,COMPLETADA,WEB,f8aba4970dd32726
2025-09-28 12:11:16.043113,OP-00003315,RETIRO,24118.98,PEN,321-3694414-3-40,635-8881412-5-20,BCP,INTERBANK,Supuesto precios otras sea marco.,COMPLETADA,MOBILE,006a2e2d1a6d488b
2025-09-20 03:35:16.043113,OP-00007217,TRANSFERENCIA,3021.42,USD,954-1068386-7-43,886-9733946-4-40,CITIBANK,,Este carne esto sistemas.,COMPLETADA,WEB,2628b78509dbc452
2025-10-05 02:53:16.043113,OP-00001982,RETIRO,20867.83,PEN,653-1154507-5-12,,FALABELLA,BCP,Debe trata padre finalmente fecha.,COMPLETADA,ATM,bf71d16bfded08e6
2025-10-01 01:48:16.043113,OP-00008649,DEPOSITO,47864.76,PEN,568-1783445-8-96,286-1592640-7-61,FALABELLA,,Tomar contenido plaza vuelta.,COMPLETADA,MOBILE,f2803fb59ab90d50
2025-10-05 06:58:16.043113,OP-00009204,RETIRO,4892.06,PEN,199-8749102-5-50,698-3973794-7-39,BN,SCOTIABANK,Quería hizo precisamente estado profesional doctor programas.,COMPLETADA,MOBILE,2cc81e0145cda4ad
2025-09-04 11:07:16.043113,OP-00006839,RETIRO,23719.77,PEN,972-7581294-4-50,110-8085984-6-15,RIPLEY,CITIBANK,Amigo juez yo ha tener.,PENDIENTE,ATM,1a8c5d6ee7a2a8e6
2025-09-20 01:39:16.043113,OP-00007205,TRANSFERENCIA,22861.02,PEN,806-7809844-2-18,600-8295081-6-87,PICHINCHA,BN,Tipo análisis teoría segundo estado.,COMPLETADA,MOBILE,3209b7dc4059162b
2025-09-26 16:59:16.043113,OP-00002754,DEPOSITO,7858.21,PEN,144-7825160-3-93,972-1225520-8-50,SCOTIABANK,BN,Quedó semanas profesional éste nuestro.,COMPLETADA,WEB,f3704b94c50c2599
2025-09-24 16:43:16.043113,OP-00004990,DEPOSITO,20126.29,USD,677-8260797-6-25,592-3828289-1-88,RIPLEY,BANBIF,I historia i qué común televisión.,COMPLETADA,ATM,329a7d1c76c9d33e
2025-09-14 09:58:16.043113,OP-00001021,RETIRO,15643.93,PEN,851-3785635-3-89,637-4152797-0-31,BN,,Siempre fuerza encuentran unos.,COMPLETADA,WEB,9b703357ebb38d21
2025-09-24 08:11:16.043113,OP-00000706,TRANSFERENCIA,12359.91,PEN,524-4412995-3-78,,RIPLEY,BCP,Interior fin es asunto riesgo eran valores.,COMPLETADA,MOBILE,214bd3aaddfed501
2025-09-11 11:20:16.043113,OP-00004620,RETIRO,43760.24,PEN,540-7774486-0-74,962-9290529-0-90,BCP,BCP,Propios apenas este padres.,COMPLETADA,ATM,bb9e5ac4c24039c8
2025-09-21 17:01:16.043113,OP-00009272,DEPOSITO,35682.86,PEN,818-2768309-2-90,436-1232836-6-22,BCP,FALABELLA,Económico precisamente puerta nombre condiciones control.,COMPLETADA,WEB,60889b9691cb3112
2025-10-04 03:30:16.043113,OP-00009823,DEPOSITO,15413.6,PEN,837-5130090-7-42,440-7557193-1-62,BCP,BCP,Uno varias en lado.,COMPLETADA,WEB,50c5f32df89bf422
2025-09-12 10:59:16.043113,OP-00002158,TRANSFERENCIA,2964.19,PEN,534-9933312-1-18,778-2310390-0-91,RIPLEY,BBVA,Dirección aquí uno operación posición.,COMPLETADA,MOBILE,b20a9d034cd3622b
2025-09-09 14:24:16.043113,OP-00003847,TRANSFERENCIA,2567.77,PEN,965-1604993-5-41,771-4367978-7-76,PICHINCHA,SCOTIABANK,Actividades general mercado función actitud pueda historia otra.,PENDIENTE,WEB,7f649c5487258fb3
2025-09-18 18:20:16.043113,OP-00008500,RETIRO,4519.19,PEN,936-5654279-0-31,,BANBIF,CITIBANK,Encuentran lleva fuentes tendrá considera.,COMPLETADA,ATM,14481829800fae2f
2025-09-14 00:13:16.043113,OP-00001567,RETIRO,478.55,PEN,767-3368795-1-65,380-1345142-2-85,RIPLEY,,Creación media hubo temas.,COMPLETADA,MOBILE,c9635cebf825f1a5
2025-09-28 02:49:16.043113,OP-00000909,DEPOSITO,991.71,PEN,472-5041459-5-36,556-1974945-7-49,BCP,BCP,Operación enfermedad negro pequeño semana pp estamos relaciones.,COMPLETADA,MOBILE,a75eac7e4b999056
2025-09-28 08:44:16.043113,OP-00003308,RETIRO,18479.08,PEN,539-4022575-5-49,388-3853316-6-62,SCOTIABANK,,Línea peor marzo tras reunión blanco siempre.,COMPLETADA,MOBILE,ed2247f003da5787
2025-09-23 14:47:16.043113,OP-00004695,TRANSFERENCIA,6504.55,PEN,146-6977880-4-56,611-1989626-0-44,BANBIF,BCP,Dentro septiembre generales empresas varias francisco ojos.,COMPLETADA,MOBILE,fed6a46c520dfc42
2025-09-22 11:36:16.043113,OP-00004330,RETIRO,19097.55,PEN,827-9548852-3-69,690-1367993-6-78,BANBIF,BCP,Sector estado reforma.,COMPLETADA,MOBILE,e360ef2005b63278
2025-09-07 20:54:16.043113,OP-00008363,RETIRO,26553.47,PEN,216-1632324-6-45,225-6000850-7-28,PICHINCHA,,Puntos finalmente pública casi.,COMPLETADA,MOBILE,9ece0b0512f07b42
2025-09-13 06:10:16.043113,OP-00002123,RETIRO,35520.07,PEN,211-1827297-4-35,,BN,,Número políticos serie e.,COMPLETADA,WEB,bfb09abac85a3a10
2025-09-07 23:06:16.043113,OP-00002246,RETIRO,26084.68,PEN,277-9734685-3-37,470-8922605-7-67,CITIBANK,BN,Sala premio don parís máximo.,COMPLETADA,WEB,8a21c024dfa6686a
2025-09-27 17:50:16.043113,OP-00007235,DEPOSITO,17833.04,PEN,273-8561512-6-76,,BANBIF,PICHINCHA,Quien corte llevar alta presencia.,COMPLETADA,WEB,189ad8b90029c1bb
2025-09-24 17:09:16.043113,OP-00000595,DEPOSITO,36206.86,USD,894-2737820-7-89,223-1539602-2-56,BN,SCOTIABANK,Plaza presente república secretario estuvo plan.,COMPLETADA,WEB,e5d34a37a4e1c8e3
2025-09-21 13:28:16.043113,OP-00001559,DEPOSITO,34170.2,PEN,161-2062657-5-64,880-5617080-3-22,BCP,,Estuvo ambos tiene p presidente u.,COMPLETADA,MOBILE,830270b58a1291d0
2025-10-03 14:22:16.043113,OP-00000441,TRANSFERENCIA,40360.03,PEN,809-6084601-6-18,610-6044428-4-63,BCP,PICHINCHA,Tanto cuestión podía ejército.,PENDIENTE,MOBILE,6d76d4815ef064aa
2025-09-17 08:15:16.043113,OP-00004795,TRANSFERENCIA,650.54,PEN,671-6488476-2-49,286-9787191-4-97,RIPLEY,FALABELLA,Sus años cuerpo pesetas realidad estructura ciudad.,COMPLETADA,WEB,77db5a0d958aee5e
2025-09-22 05:56:16.043113,OP-00004191,TRANSFERENCIA,49652.44,PEN,267-3113965-5-91,968-8818201-2-70,BANBIF,BCP,Marzo veces relación vida cerca rodríguez tres generales.,COMPLETADA,WEB,b217adc5786c698a
2025-09-21 13:24:16.043113,OP-00005607,DEPOSITO,23706.95,PEN,700-3943239-2-25,,CITIBANK,PICHINCHA,Fin san cine santiago dijo carácter.,COMPLETADA,WEB,6d088e3f6924e250
2025-09-07 13:01:16.043113,OP-00004618,RETIRO,39371.64,PEN,347-9075687-7-79,612-5156497-0-36,BCP,BANBIF,Diferencia tu necesidad importancia.,COMPLETADA,MOBILE,cfba61b358a58850
2025-09-21 16:50:16.043113,OP-00007882,DEPOSITO,44167.22,PEN,654-9513522-6-87,,RIPLEY,INTERBANK,Dentro dan proceso nuevas pp sean segunda siempre.,COMPLETADA,MOBILE,f81c04fbfe84a286
2025-09-16 08:44:16.043113,OP-00000011,DEPOSITO,39681.7,PEN,405-4592343-7-51,142-6822557-2-68,BBVA,RIPLEY,Fuera semanas junio hemos.,COMPLETADA,WEB,59a01087f2ce41a2
2025-09-29 06:42:16.043113,OP-00002964,TRANSFERENCIA,20961.08,USD,601-2947929-5-67,722-2822770-5-64,PICHINCHA,CITIBANK,Dinero pudo sistemas precios donde.,COMPLETADA,ATM,101903170dec77e5
2025-09-19 13:36:16.043113,OP-00009673,TRANSFERENCIA,20641.49,PEN,466-8738287-1-35,,PICHINCHA,,Hoy allí participación presenta mes premio.,COMPLETADA,MOBILE,49758afcf66f352d
2025-09-09 08:07:16.043113,OP-00003282,RETIRO,17425.05,PEN,292-4840247-0-21,,INTERBANK,,Pedro noche análisis veces hijos.,COMPLETADA,MOBILE,f54320492f24b88a
2025-09-12 19:52:16.043113,OP-00004128,DEPOSITO,6921.66,PEN,513-6746328-6-13,675-3364475-2-68,SCOTIABANK,,Aún tales sangre mundo.,FALLIDA,MOBILE,3bffd103795dbc04
2025-09-30 16:16:16.043113,OP-00000094,RETIRO,24650.55,USD,278-2642912-1-38,441-8160225-8-74,INTERBANK,CITIBANK,Pesetas central voz necesario igual cinco.,COMPLETADA,SUCURSAL,ac6f033d5762ae97
2025-09-25 02:20:16.043113,OP-00006493,TRANSFERENCIA,28672.62,PEN,947-3555682-7-19,805-8891172-0-35,BBVA,BBVA,Vista mercado hasta información m mayores.,PENDIENTE,ATM,66d8a962cc96cb31
2025-09-28 16:38:16.043113,OP-00007086,RETIRO,1060.99,PEN,364-3530334-4-20,982-2568093-1-67,BN,BCP,Estas república cultura sentido cómo.,COMPLETADA,SUCURSAL,b2a3a0a8ceaa7a97
2025-09-14 09:55:16.043113,OP-00009863,RETIRO,13198.81,USD,503-3916620-1-94,787-7752525-3-92,BBVA,FALABELLA,Ciencia primero empresas sistemas fuentes hubo pequeño.,COMPLETADA,MOBILE,58656e5b9622faa2
2025-09-08 12:09:16.043113,OP-00005326,DEPOSITO,23837.99,PEN,562-8283866-7-81,338-3336215-0-82,FALABELLA,,Por memoria pensar carrera propuesta ejército.,PENDIENTE,WEB,be991d450031b411
2025-09-14 14:22:16.043113,OP-00002752,DEPOSITO,30120.68,PEN,830-6272730-3-16,,BCP,,Sueño varias camino puerta escuela único.,COMPLETADA,ATM,4dc61194354d1e22
2025-09-27 11:54:16.043113,OP-00000293,RETIRO,13911.39,PEN,373-8202660-0-10,,BBVA,,A campo deben público proyecto.,COMPLETADA,WEB,e2169f36a2b07929
2025-09-06 23:18:16.043113,OP-00000789,DEPOSITO,1063.39,USD,421-3833202-8-43,,SCOTIABANK,,Falta sociales sé a.,COMPLETADA,WEB,a43b2c631f8aca88
2025-09-18 22:31:16.043113,OP-00006785,DEPOSITO,13778.56,PEN,587-9444539-8-93,249-4501232-3-98,BN,BN,Hombres república quiere cuerpo maría parecía.,COMPLETADA,MOBILE,b2af805b4b616d25
2025-09-08 00:04:16.043113,OP-00005399,RETIRO,45371.58,PEN,793-7464870-6-22,741-3371994-4-98,BBVA,BANBIF,Partes voy incluso hospital.,COMPLETADA,WEB,695ffa3a3be2f58c
2025-09-09 01:52:16.043113,OP-00006207,RETIRO,43507.06,PEN,685-9665637-7-48,500-9938784-6-79,BBVA,FALABELLA,Real luis unidos estilo imposible ocasión.,COMPLETADA,WEB,7921883809e790c3
2025-09-29 02:13:16.043113,OP-00005849,RETIRO,32428.77,PEN,709-6154448-7-46,,CITIBANK,FALABELLA,Lenguaje muerte volver elecciones ex.,COMPLETADA,ATM,301eecd6dd8cbf2f
2025-10-02 03:09:16.043113,OP-00009429,RETIRO,33348.83,USD,156-5284975-5-25,,INTERBANK,FALABELLA,Hicieron efecto sería pacientes.,COMPLETADA,MOBILE,2d2058e993e4df33
2025-09-06 19:36:16.043113,OP-00004994,RETIRO,328.83,USD,228-4920837-4-73,,PICHINCHA,BCP,Pregunta toma formas garcía aquellos.,COMPLETADA,SUCURSAL,4404f1f2bfe6463e
2025-10-05 08:45:16.043113,OP-00008736,DEPOSITO,15175.93,PEN,288-2501179-1-16,,RIPLEY,BCP,Materia datos trata grupos.,COMPLETADA,MOBILE,8025b151a021a27d
2025-09-27 08:26:16.043113,OP-00005552,RETIRO,39185.93,PEN,703-5599427-7-69,988-4309331-2-90,BANBIF,CITIBANK,Secretario antonio nuestros imágenes paz solamente nuestro.,FALLIDA,MOBILE,f76d22f0242adbb6
2025-09-27 08:09:16.043113,OP-00007979,DEPOSITO,3660.19,PEN,338-6991628-8-24,584-4547917-0-25,BBVA,,Deben capacidad junto siquiera días mujer.,COMPLETADA,MOBILE,76e11bf2b0c0335a
2025-09-24 08:40:16.043113,OP-00001319,RETIRO,42710.8,PEN,335-9000145-3-70,900-8315793-8-91,BBVA,,Sido empresa miguel da meses según hasta.,COMPLETADA,MOBILE,7d144c1fe3d9e473
2025-09-12 15:57:16.043113,OP-00004964,DEPOSITO,1661.12,PEN,417-1111441-7-35,110-1644632-2-82,PICHINCHA,,Además noche sido hablar toma.,COMPLETADA,WEB,a4c5fef150d4e6da
2025-09-08 09:11:16.043113,OP-00007594,DEPOSITO,41937.12,USD,320-7287781-3-47,604-2060000-5-40,BBVA,,Iba blanco minutos bien don.,COMPLETADA,MOBILE,9e7ccfd70305be5e
2025-09-25 22:32:16.043113,OP-00009891,TRANSFERENCIA,11808.07,PEN,380-8903742-8-28,961-7741256-1-78,INTERBANK,PICHINCHA,Sean marco nuestra especial tenían.,COMPLETADA,WEB,dc5f8d37f301bc81
2025-09-23 17:02:16.043113,OP-00002665,DEPOSITO,35917.83,PEN,509-6809830-3-67,,CITIBANK,BN,Marco partidos cosa espera.,COMPLETADA,ATM,8e7bc3affc6dacc3
2025-09-25 23:25:16.043113,OP-00002070,TRANSFERENCIA,42744.8,PEN,938-1038828-0-52,,SCOTIABANK,BCP,Aspecto hermano pueden.,FALLIDA,WEB,9ad787de572fecb9
2025-09-10 13:47:16.043113,OP-00005867,DEPOSITO,24006.55,USD,398-5160357-5-26,919-9621108-0-22,BBVA,,Radio para arte.,COMPLETADA,ATM,b336e29d2210ee0d
2025-09-30 20:37:16.043113,OP-00005710,DEPOSITO,17605.69,PEN,974-8223751-7-21,394-3702140-0-84,CITIBANK,,Tema tiene problemas habrá.,COMPLETADA,MOBILE,7e587fb584876079
2025-09-19 19:07:16.043113,OP-00004808,TRANSFERENCIA,38767.74,USD,580-3890362-5-93,927-8524621-4-16,SCOTIABANK,FALABELLA,Aspectos región formas conocimiento recursos tres.,COMPLETADA,MOBILE,1aa2cd7dd2d6f8db
2025-09-19 13:07:16.043113,OP-00008772,DEPOSITO,43899.34,PEN,168-1513127-0-94,513-1792186-8-62,BN,CITIBANK,Haya aquellas barcelona tres ambiente total.,COMPLETADA,ATM,4b79e223cfca6852
2025-09-06 02:03:16.043113,OP-00008643,RETIRO,40391.62,PEN,161-5388537-8-38,563-1128835-6-83,SCOTIABANK,PICHINCHA,Menor prensa siquiera un ambiente color.,COMPLETADA,WEB,9892514842f79465
2025-09-29 03:52:16.043113,OP-00004202,DEPOSITO,39754.0,PEN,214-3146445-6-25,753-7132516-7-13,SCOTIABANK,,Respecto modelo libros político camino análisis deben.,PENDIENTE,MOBILE,b535d80e65513c93
2025-09-04 12:39:16.043113,OP-00003953,RETIRO,11483.53,PEN,981-3540290-3-14,411-8144925-3-98,INTERBANK,PICHINCHA,Pesetas sigue ellas servicios.,COMPLETADA,WEB,9b062444a2b67680
2025-09-29 05:12:16.043113,OP-00003127,DEPOSITO,35285.93,PEN,447-2446248-1-50,758-6321708-0-14,BN,,Contra deben técnica natural esfuerzo.,COMPLETADA,WEB,7197fb1c9eb29bee
2025-09-29 06:05:16.043113,OP-00007733,TRANSFERENCIA,25143.84,USD,314-7137499-0-34,,BCP,,Asociación viaje paciente encima.,COMPLETADA,MOBILE,e1ffe3d4898e22bd
2025-10-02 22:53:16.043113,OP-00002975,TRANSFERENCIA,33396.71,USD,928-1722674-0-96,655-7442858-7-21,BBVA,FALABELLA,Instituciones bien punto tales.,COMPLETADA,WEB,6bc9da967286c16a
2025-09-14 18:09:16.043113,OP-00004505,TRANSFERENCIA,32784.81,PEN,658-3799249-8-60,,BCP,,Instituto conciencia jefe partido corazón.,COMPLETADA,ATM,2abc2e8aff931ea5
2025-10-02 14:10:16.043113,OP-00004182,RETIRO,24487.63,PEN,584-7250115-3-13,,SCOTIABANK,SCOTIABANK,Más estoy río ha sueño encuentran.,COMPLETADA,SUCURSAL,ff3616da3fcbc561
2025-09-25 00:25:16.043113,OP-00005378,RETIRO,43373.71,PEN,557-5719464-4-97,,BANBIF,,Partido dos pedro.,COMPLETADA,WEB,c15d354fe9ab82fc
2025-10-03 06:46:16.043113,OP-00006701,RETIRO,34170.81,PEN,473-9699339-5-39,,BCP,BBVA,Particular pasar período pensar investigación resultados.,COMPLETADA,WEB,4c57e8940934bfcc
2025-09-19 16:06:16.043113,OP-00003854,DEPOSITO,24922.12,USD,540-1176380-3-26,402-5512370-6-47,INTERBANK,,Diferencia estos le pues ésta interés.,COMPLETADA,SUCURSAL,b8eb744df6d82625
2025-09-14 19:39:16.043113,OP-00002255,TRANSFERENCIA,14323.6,PEN,177-9413841-8-84,519-9877428-8-56,INTERBANK,BN,Esa veces haciendo apoyo señaló.,COMPLETADA,MOBILE,e7415567987d2959
2025-09-21 01:52:16.043113,OP-00008192,DEPOSITO,39930.97,PEN,515-5387772-5-75,951-3161394-5-76,BBVA,,Ya y plan estoy.,PENDIENTE,SUCURSAL,0edb52dd50d24231
2025-10-03 07:32:16.043113,OP-00001965,DEPOSITO,16353.09,USD,280-4943422-0-54,,BCP,,Pudo media operación tiempo padre varias.,FALLIDA,WEB,212a776ce72ecf95
2025-09-21 13:07:16.043113,OP-00002523,DEPOSITO,20274.88,PEN,754-6777623-6-27,,BCP,,Cierto creación pueden especie pero garcía frente.,COMPLETADA,MOBILE,64b435af5cb92222
2025-09-08 13:00:16.043113,OP-00006254,TRANSFERENCIA,27042.96,PEN,864-5614620-2-47,112-9033650-4-56,RIPLEY,,Actividades existe españoles se ayer mar tenido nombre.,COMPLETADA,SUCURSAL,89ac3327f8c69ad1
2025-09-22 22:24:16.043113,OP-00007160,TRANSFERENCIA,7410.91,USD,270-8487787-3-65,692-6592997-6-23,PICHINCHA,RIPLEY,Después hubiera título acerca cosa cargo.,COMPLETADA,SUCURSAL,07f786c180d6dd3e
2025-10-04 06:48:16.043113,OP-00000228,DEPOSITO,47509.1,PEN,603-3826795-6-74,611-8368480-3-24,BBVA,BBVA,Último negro tener persona práctica señora mayoría.,FALLIDA,WEB,7aa434ca77d1821e
2025-09-30 03:54:16.043113,OP-00003756,DEPOSITO,49990.62,PEN,141-9869118-2-74,991-7732951-7-39,INTERBANK,BN,Acto española libros elementos constitución josé.,COMPLETADA,SUCURSAL,62a2ee76107f5650
2025-09-10 16:59:16.043113,OP-00006406,DEPOSITO,42729.83,PEN,813-7343412-6-17,416-3153574-4-95,BANBIF,FALABELLA,Es ambos cinco amigo sola cuarto.,COMPLETADA,MOBILE,8f6dce725885a7c8
2025-09-21 04:26:16.043113,OP-00006597,RETIRO,2002.46,PEN,252-9623698-0-72,,BANBIF,RIPLEY,Vista usted otros libertad seguridad cultural b les.,COMPLETADA,ATM,74114f04187cfa05
2025-09-30 05:00:16.043113,OP-00008183,TRANSFERENCIA,46957.26,PEN,638-8682858-7-49,537-6373054-2-72,RIPLEY,,Voz salir unos aún dinero ex.,COMPLETADA,WEB,3c9ce0cd9d273ca2
2025-09-17 14:37:16.043113,OP-00003818,DEPOSITO,9324.14,PEN,667-9781438-4-81,988-4688239-0-24,SCOTIABANK,BANBIF,Tuvo todos afirmó sobre pueden.,PENDIENTE,WEB,b250a14b482395e3
2025-09-30 18:53:16.043113,OP-00008518,DEPOSITO,21265.61,USD,831-8681744-0-63,,FALABELLA,BBVA,Militar antes hora queda vida.,COMPLETADA,ATM,bf67000abb7c7ee4
2025-09-15 07:21:16.043113,OP-00002856,DEPOSITO,30776.62,PEN,915-6410537-3-72,221-7928316-2-57,BANBIF,RIPLEY,Dentro españa afirmó natural.,COMPLETADA,MOBILE,33678aba51f2f070
2025-09-25 16:00:16.043113,OP-00008458,DEPOSITO,25388.22,PEN,629-5559540-3-20,531-4971815-1-84,BN,PICHINCHA,Estas estoy estuvo manuel esa hay.,COMPLETADA,WEB,860a8e03232a1d51
2025-09-12 01:31:16.043113,OP-00002037,RETIRO,41439.65,PEN,750-3603670-3-16,875-7131575-8-85,BANBIF,BCP,Constitución rey hacia conocimiento campaña.,COMPLETADA,SUCURSAL,d963fb213274d747
2025-09-28 00:18:16.043113,OP-00005650,RETIRO,16834.36,PEN,550-8263898-6-84,,RIPLEY,BCP,Tarde le papel madre sido.,PENDIENTE,ATM,745b990dc2daf044
